,review_text,review_text_pre,price,packaging,product,aroma
10,"Toner ini wangi! Saya sangat membeli toner ini karena saya suka baunya. bibi dan adikku juga memakainya dan itu sangat pas. Sayangnya produk ini sepertinya memiliki kandungan alkohol yang tinggi sehingga membuat kulit saya lebih kering. beberapa kali menggunakannya, itu muncul di kulit saya, jadi saya tidak terus menggunakannya lagi.",toner wangi sangat membeli toner suka aromanya bibi adikku memakainya sangat pas sayangnya produk sepertinya memiliki kandungan alkohol tinggi membuat kulit lebih kering beberapa kali menggunakannya muncul kulit jadi tidak terus menggunakannya ,0,0,-1,1
11,"Serum ini lebih dikenal dengan CCDSS yang merupakan singkatan dari long bangets. Saya sangat suka menggunakan serum ini tapi biasanya tidak menggunakannya di seluruh alias seluruh wajah, hanya di bagian tertentu saja yang nampak muncul flek hitam atau di area yang sudah berjerawat untuk menyamarkan warnanya agar tidak menjadi titik gelap. Teksturnya cair tapi agak kental, mudah diaplikasikan dan meresap ke dalam kulit. Biasanya wajah terlihat sedikit lebih cerah setelah lama pemakaian, namun untuk flek hitam atau menghilangkan bekas jerawat yang sudah menghitam butuh waktu agak lama, namun untuk bekas jerawat yang baru muncul saat dipakai langsung secara rutin bisa menyamarkan dan hilang. tanpa jejak. jadi sebaiknya gunakan serum ini segera setelah jerawat mengempis agar tidak menimbulkan bekas luka yang mengganggu nantinya.",serum lebih dikenal ccdss merupakan singkatan long bangets sangat suka menggunakan serum biasanya tidak menggunakannya seluruh alias seluruh wajah bagian tertentu muncul flek hitam area berjerawat menyamarkan warnanya tidak menjadi titik gelap teksturnya cair kental mudah diaplikasikan meresap kulit biasanya wajah terlihat sedikit lebih cerah lama pemakaian flek hitam menghilangkan bekas jerawat menghitam butuh waktu lama bekas jerawat baru muncul dipakai langsung rutin menyamarkan hilang jejak jadi sebaiknya gunakan serum segera jerawat mengempis tidak menimbulkan bekas luka mengganggu nantinya ,0,0,1,0
12,"harga mulai dari USD 27 sebenarnya karena ada beberapa ukuran. produk perawatan kulit terbaik yang pernah saya coba. Kondisi kulit saya telah meningkat pesat sejak memasukkan lotion p50 ini ke dalam ritual perawatan kulit harian saya. kulit saya jauh lebih cerah, bercahaya, dan rasanya semua kulit mati saya terangkat dengan baik setiap kali saya menggunakan produk ini. mengandung asam laktat dan gliserin. awalnya agak kaget dengan baunya dan saat pertama menggunakannya, terasa perih. tapi hanya 1-2 hari, setelah itu normal. Kadang sakitnya masih ada tergantung kondisi kulit, tapi sakitnya menyenangkan :) Saya pakai ini hanya malam hari, setelah double cleanse sebagai toner pertama. setelah ini kalau mau pakai serum tanpa 2nd toner (hydrating) oke lah. sudah membeli botol ke-2. dan saya merasa seperti saya tidak akan pernah bisa menghilangkan lotion p50 ini di lini perawatan kulit saya.",harga mulai usd sebenarnya beberapa ukuran produk perawatan kulit terbaik pernah coba kondisi kulit meningkat pesat sejak memasukkan lotion p ritual perawatan kulit harian kulit jauh lebih cerah bercahaya rasanya semua kulit mati terangkat baik kali menggunakan produk mengandung asam laktat gliserin awalnya kaget aromanya pertama menggunakannya rasanya perih hari normal kadang sakitnya tergantung kondisi kulit sakitnya menyenangkan pakai malam hari double cleanse toner pertama kalau mau pakai serum nd toner hydrating membeli botol merasa tidak pernah menghilangkan lotion p lini perawatan kulit ,-1,0,1,0
13,"sekitar 6 bulan yang lalu saya mulai menggunakan fte ini karena saya membaca reviewnya, yang sangat bagus, pertama kali saya menggunakan produk ini, untungnya saya tidak mengalami purging, dan setelah beberapa bulan menggunakan Fte kulit wajah saya terasa sangat berbeda , \ u00a0 kulit wajah saya yang cenderung \ u00a0 u00a0, kusam dan rawan jerawat terasa lebih lembab tapi tidak berminyak, tampak bercahaya meski tidak tidur, dan tentunya tidak perlu berkali-kali touch up karena efeknya mencerahkan dan membuat kulit kusam. , karena botolnya terbuat dari kaca, jadi agak berat jika harus dibawa bepergian.", bulan lalu mulai menggunakan fte membaca reviewnya sangat bagus pertama kali menggunakan produk untungnya tidak mengalami purging beberapa bulan menggunakan fte kulit wajah rasanya sangat berbeda u a kulit wajah cenderung u a u a kusam rawan jerawat rasanya lebih lembab tidak berminyak t bercahaya meski tidak tidur tentunya tidak perlu berkali kali touch up efeknya mencerahkan membuat kulit kusam botolnya terbuat kaca jadi berat dibawa bepergian ,0,0,1,0
14,"pada saat itu caper ukuran mini berasal dari astalift. untuk mencegah penuaan dini, jadi saya pakai saja di sekitar leher. melembabkan banget kuli dan teksturnya kayak jelly haha. setelah dioleskan, tidak butuh waktu lama untuk kembali mendatar. Teksturnya ringan dan tidak terasa lengket di kulit.", caper ukuran mini berasal astalift mencegah penuaan dini jadi pakai leher melembabkan banget kuli teksturnya jelly dioleskan tidak butuh waktu lama mendatar teksturnya ringan tidak rasanya lengket kulit ,0,0,1,0
15,"Harganya sangat terjangkau dan bisa membersihkan riasan atau kotoran di wajah saya dengan cukup baik. Cuma sayang, aromanya sangat menyengat dan ada sensasi perih di wajah setelah dibersihkan pake produk ini :( terus juga bisa membakar mata kalau disiram tidak sengaja :(",harganya sangat terjangkau membersihkan riasan kotoran wajah cukup baik cuma sayang aromanya sangat menyengat sensasi perih wajah dibersihkan pakai produk terus membakar mata kalau disiram tidak sengaja ,1,0,-1,-1
16,"produk ini merupakan salah satu produk yang dapat membuat saya jatuh cinta pada pemakaian pertama kali. karena tergolong serum, maka saya pakai setelah fte sk ii. walaupun mengandung alkohol, tapi menurut saya tidak membuat kulit kering sama sekali. menggunakan ini membuat kulit terasa lembab, kenyal, cerah dan paling saya senang karena tidak bikin purging. Ia juga memiliki kandungan oksigen yang berfungsi untuk mengaktifkan energi dan vitalitas sel.",produk merupakan salah satu produk membuat jatuh cinta pemakaian pertama kali tergolong serum pakai fte sk ii walaupun mengandung alkohol tidak membuat kulit kering sama sekali menggunakan membuat kulit rasanya lembab kenyal cerah paling senang tidak membuat purging memiliki kandungan oksigen berfungsi mengaktifkan energi vitalitas sel ,0,0,1,0
17,"pada awalnya memakainya agak aneh karena terlalu melembabkan di kulit saya yang berminyak. tapi lama-lama saya suka saja karena kalau di timpa base / bedak mattifying akan jatuh oke. tidak membuat breakout juga. secara keseluruhan, tabir surya yang layak dan saya mungkin akan membeli kembali ini.", awalnya memakainya aneh terlalu melembabkan kulit berminyak lama lama suka kalau timpa base bedak mattifying jatuh tidak membuat breakout keseluruhan tabir surya layak mungkin membeli ,0,0,1,0
18,"awalnya ragu menggunakan scrub karena takut membuat wajah menjadi kering. Saya mencobanya di counter clinique, ternyata tekstur scrubnya tidak terlalu kasar sehingga aman digunakan setiap hari. lembut di wajah, berhasil mengangkat kulit mati. tapi harganya lumayan mahal untuk lulur juga.",awalnya ragu menggunakan scrub takut membuat wajah menjadi kering mencobanya counter clinique ternyata tekstur scrubnya tidak terlalu kasar aman digunakan hari lembut wajah berhasil mengangkat kulit mati harganya lumayan mahal lulur ,-1,0,0,0
19,"beli sekitar sebulan yang lalu jujur ??pertama kali saya beli dan hanya dipakai sekitar empat kali, biasanya pagi hari sebelum mandi, pas keramas, keramas, setelah mandi kulitnya terasa kenyal banget dan halus dan halus !! sangat lezat!! Saya sudah mencoba sejauh ini, saya tidak mencoba untuk mencairkannya dan itu benar-benar tidak sopan, tetapi saya tetap menyukainya! baunya juga enak. Sejujurnya, menurut Anda, apakah produk ini benar-benar cocok untuk dibeli kembali? ya tapi mungkin suatu saat ya karena produknya masih banyak :))",beli sebulan lalu jujur pertama kali beli dipakai empat kali biasanya pagi hari mandi pas keramas keramas mandi kulitnya rasanya kenyal banget halus halus sangat lezat mencoba sejauh tidak mencoba mencairkannya benar benar tidak sopan tetap menyukainya aromanya enak sejujurnya produk benar benar cocok dibeli mungkin suatu produknya banyak ,0,0,1,1
20,"sariayu white aromatic all-in-one cleanser yang saya pilih karena; Pertama, saya sangat antusias dengan produk sariayu, mulai dari rangkaian perawatan dan make up; kedua, karena harganya murah banget jadi patut dicoba. Hasilnya bagus, meski kadar alkoholnya nampaknya cukup tinggi, kulit terasa segar setelah dipakai. Supaya tidak terasa kering, saya biasanya menggunakan toner dan night cream",sariayu white aromatic all in one cleanser pilih pertama sangat antusias produk sariayu mulai rangkaian perawatan make up kedua harganya murah banget jadi patut dicoba hasilnya bagus meski kadar alkoholnya aknya cukup tinggi kulit rasanya segar dipakai tidak rasanya kering biasanya menggunakan toner night cream,1,0,1,0
21,"sangat suka lipstik ini, saya sangat suka sehingga saya membawanya ke Beautycase. Teksturnya pas banget di bibir, tapi nggak membuatku berminyak. creamy n gag kering di bibirku. sangat efektif karena Anda tidak harus menggunakan lipbalm terlebih dahulu. jadi cocok untuk dibawa. kemasannya bagus dan harganya masih terjangkau",sangat suka lipstick sangat suka membawanya beautycase teksturnya pas banget bibir tidak membuatku berminyak creamy tidak kering bibirku sangat efektif tidak menggunakan lipbalm terlebih jadi cocok dibawa kemasannya bagus harganya terjangkau,1,1,1,0
22,produk ini sangat praktis karena memiliki perlindungan mosituriser dan spf. kulit tidak kering karena mengandung pelembab. untuk efek pencerahannya menurut saya efeknya tidak terlalu signifikan. harga? mahal pastinya. tapi pasti akan membeli kembali.,produk sangat praktis memiliki perlindungan mosituriser spf kulit tidak kering mengandung pelembab efek pencerahannya efeknya tidak terlalu signifikan harga mahal pastinya membeli ,-1,0,1,0
23,"salah satu produk legendaris murah tapi hebat. salah satu toner yang dikategorikan oleh dokter kulit saya aman. Meskipun perubahan jangka panjang tidak terlalu signifikan (misalnya mencerahkan atau mengatasi jerawat), ini berfungsi dengan baik sebagai toner, kulit selalu segar dan sejuk setelah digunakan, dan pori-pori mengecil meskipun sementara. baunya juga segar dan harganya murah banget.",salah satu produk legendaris murah hebat salah satu toner dikategorikan dokter kulit aman meskipun perubahan jangka panjang tidak terlalu signifikan misalnya mencerahkan mengatasi jerawat berfungsi baik toner kulit selalu segar sejuk digunakan pori pori mengecil meskipun aromanya segar harganya murah banget ,1,0,1,1
24,"Saya suka Missha Fte karena kulitnya cerah, kenyal dan lembab. Biasanya hanya menggunakan 2 tetes di telapak tangan dan dioleskan langsung di wajah. harus menunggu beberapa menit agar terserap dengan sempurna, soalnya agak lengket saat digunakan. sayangnya jika dosisnya lebih dari 2 tetes itu menjadi jerawatan pada saya.", suka missha fte kulitnya cerah kenyal lembab biasanya menggunakan tetes telapak tangan dioleskan langsung wajah menunggu beberapa menit terserap sempurna soalnya lengket digunakan sayangnya dosisnya lebih tetes menjadi jerawatan ,0,0,1,0
25,"Layar favorit, water based membuatnya kurang lengket, cepat menyerap, bisa digunakan di seluruh tubuh * tapi sayangnya * dan irit! serius. beli sebotol bisa dipakai 5 bulan sekali kalau cuma pakai muka. harganya murah!! Saya ingin botol ketiga.",layar favorit water based membuatnya kurang lengket cepat menyerap digunakan seluruh tubuh sayangnya irit serius beli sebotol dipakai bulan sekali kalau cuma pakai muka harganya murah botol ketiga ,1,0,1,0
26,"Saya sangat bersyukur telah menemukan skin care yang tepat untuk kulit saya dan rata-rata brand laneige, salah satunya adalah white plus renewed original essence ... membuat wajah saya halus, lembut, dan cerah dari dulu sampai sekarang tidak. tidak membuat terobosan. .. minus harga lumayan mahal dan dikota saya tidak ada counternya, tapi akan terus repuchase ..", sangat bersyukur menemukan skin care tepat kulit rata rata brand laneige salah satunya white plus renewed original essence membuat wajah halus lembut cerah dulu s ai sekarang tidak tidak membuat terobosan minus harga lumayan mahal dikota tidak counternya terus repuchase ,-1,0,1,0
27,"Tabir surya Wardah ini bertekstur gel berwarna putih, lengket dan berminyak. Kombinasi ini membuat kulit saya lebih berminyak, kusam dan komedo. Tabir surya ini berbau gel lidah buaya yang cukup menyengat. Pada siang hari sunblock ini tidak bisa melindungi kulit saya yang sangat sensitif, masih menyebabkan perih dan kemerahan, make up cepat luntur. untuk produk ini saya tidak akan membelinya kembali.",tabir surya wardah bertekstur gel berwarna putih lengket berminyak kombinasi membuat kulit lebih berminyak kusam komedo tabir surya berbau gel lidah buaya cukup menyengat siang hari sunblock tidak melindungi kulit sangat sensitif menyebabkan perih kemerahan make up cepat luntur produk tidak membelinya ,0,0,-1,-1
28,"Pengharum ini enak dipakai, kalau pakai segar, segar. cocok untuk saya, tidak membuat jerawat atau menambah jerawat. tidak membuat kulit kering atau terasa menarik, bisa membersihkan sisa riasan secara menyeluruh. baunya juga enak. sangat murah dan mudah didapat",pengharum enak dipakai kalau pakai segar segar cocok tidak membuat jerawat menambah jerawat tidak membuat kulit kering rasanya menarik membersihkan sisa riasan menyeluruh aromanya enak sangat murah mudah didapat,1,0,1,1
29,krim bb buatan lokal yang merupakan percobaan pertama saya. (+) harganya lebih murah dibandingkan dengan bb cream buatan korea (+) teksturnya ringan untuk pemakaian sehari-hari (+) mudah didapat (-) tidak menutupi noda di wajah saya (-) tampang wajah saya lebih berminyak dengan produk ini (-) tidak ada spfnya (-) bertahan sampai 2 jam saja,krim bb buatan lokal merupakan percobaan pertama harganya lebih murah dibandingkan bb cream buatan korea teksturnya ringan pemakaian sehari hari mudah didapat tidak menutupi noda wajah t ang wajah lebih berminyak produk tidak spfnya bertahan s ai jam ,1,0,0,0
30,"toner terbaik yang pernah ada .. Saya sudah menggunakan beberapa macam perawatan kulit tapi pori-pori masih besar, setelah mencobanya di hari ketiga voila. !! Pori-pori saya mengecil, tidak membuat breakout dan tidak mengeringkan kulit saya meskipun saya tidak menggunakan toner pelembab setelahnya ... I love it",toner terbaik pernah menggunakan beberapa macam perawatan kulit pori pori besar mencobanya hari ketiga voila pori pori mengecil tidak membuat breakout tidak mengeringkan kulit meskipun tidak menggunakan toner pelembab setelahnya i love it,0,0,1,0
31,"belilah toner ini karena hanya viva toner yang tidak mengandung alkohol. harga murah banget cuma 5 ribu tapi cari yang greentea satu ini susah banget. Toner ini cocok banget buat saya, ternyata bisa mengurangi jerawat saya yang waktu itu banyak banget, ini toner viva favorit saya karena tidak mengandung alkohol jadi saya sangat menyukainya. Aromanya lumayan enak, harganya murah dan terlihat keras banget, Greentea ini selalu suka kemana-mana. tidak membuat breakout dan toner ini dapat mengurangi jerawat saya",belilah toner viva toner tidak mengandung alkohol harga murah banget cuma ribu cari greentea satu susah banget toner cocok banget buat ternyata mengurangi jerawat waktu banyak banget toner viva favorit tidak mengandung alkohol jadi sangat menyukainya aromanya lumayan enak harganya murah terlihat keras banget greentea selalu suka mana tidak membuat breakout toner mengurangi jerawat ,1,0,1,1
32,"ini ulasan saya tentang bbc ini: + harga murah + mudah didapat + warna naungan no. 2 masuk ke kulit saya + tidak membuat breakout + ringan - cakupan kurang - cukup digunakan sebentar, wajah saya seperti kilang minyak - cepat luntur", ulasan bbc harga murah mudah didapat warna naungan no masuk kulit tidak membuat breakout ringan cakupan kurang cukup digunakan sebentar wajah kilang minyak cepat luntur,1,0,0,0
33,"tidak..itu tidak bekerja untuk saya atau ibu saya..saya memiliki bintik-bintik kecil kecil dan ibu saya memiliki bintik yang cukup besar ... satu botol belum berkurang atau pudar sama sekali di bintik-bintik .. saya menggunakan lebih banyak untuk mencerahkan dan memudarkan bintik-bintik kecil di pipi, tapi ternyata tidak ada perubahan sama sekali .. tapi saat digunakan sebagai pelembab cukup enak, karena tidak lengket juga tidak membuat jerawat muncul di kulit sensitifku.",tidak tidak bekerja ibu memiliki bintik bintik kecil kecil ibu memiliki bintik cukup besar satu botol berkurang pudar sama sekali bintik bintik menggunakan lebih banyak mencerahkan memudarkan bintik bintik kecil pipi ternyata tidak perubahan sama sekali digunakan pelembab cukup enak tidak lengket tidak membuat jerawat muncul kulit sensitifku ,0,0,-1,0
34,"Krim peeling pertama saya coba setelah mendapat rekomendasi dari seorang teman. ternyata benar benar bisa menghilangkan sel kulit mati, kotoran di permukaan kulit! Setelah digunakan, kulit wajah terasa lembut, bersih, dan teksturnya lebih halus. makin senang karena harganya super terjangkau dan mudah ditemukan dimana-mana. Alternatif banget kalo gak kupas di dokter atau klinik kecantikan hehe. tapi sekarang saya tidak pakai dulu karena jerawatan dan lecet, kata dokter kulit saya lebih tipis jadi untuk sementara berhenti mengelupas. mungkin nanti saat jerawat sudah sembuh, kulit akan kembali sehat dan ""tebal"", akan pakai lagi;)",krim peeling pertama coba mendapat rekomendasi seorang teman ternyata benar benar menghilangkan sel kulit mati kotoran permukaan kulit digunakan kulit wajah rasanya lembut bersih teksturnya lebih halus makin senang harganya terjangkau mudah ditemukan mana a ernatif banget kalau tidak kupas dokter klinik kecantikan sekarang tidak pakai dulu jerawatan lecet kata dokter kulit lebih tipis jadi berhenti mengelupas mungkin jerawat sembuh kulit sehat tebal pakai ,1,0,0,0
35,"Selama saya menggunakan body scrub, gambar ini enak banget ... baunya enak juga ... baunya tidak enak juga ... tidak membuat kulit saya kering dan terasa terangkat di semua tempat .. . :) sensasi setelah itu halus banget tapi mungkin tidak nyaman",selama menggunakan body scrub gambar enak banget aromanya enak aromanya tidak enak tidak membuat kulit kering rasanya terangkat semua tempat sensasi halus banget mungkin tidak nyaman,0,0,0,1
36,"selalu gunakan air mawar untuk campuran masker dari dulu sampai sekarang .. wanginya lembut banget, bikin kulit terasa segar .. inilah air mawar andalan jaman ibuku .. harganya murah dan mudah ditemukan dimana-mana",selalu gunakan air mawar c uran masker dulu s ai sekarang wanginya lembut banget membuat kulit rasanya segar inilah air mawar andalan jaman ibuku harganya murah mudah ditemukan mana,1,0,1,1
37,"lulurnya halus dan nyaman digunakan, tidak menimbulkan rasa nyeri akibat goresan. tapi agak cepat mengering, jadi kesan awalnya kita merasa enak, agak berair beberapa detik kemudian, seperti kita ""mbolot"", tapi hasil akhirnya memuaskan, kulit mulus, kulit mati terangkat dan terasa bersih dan Tentu saja booookkk cerah.",lulurnya halus nyaman digunakan tidak menimbulkan rasa nyeri akibat goresan cepat mengering jadi kesan awalnya merasa enak berair beberapa detik kemudian mbolot hasil akhirnya memuaskan kulit mulus kulit mati terangkat rasanya bersih cerah ,0,0,0,0
38,"Saya suka betapa saya suka menggunakan scrub ini, saya menggunakannya hampir setiap hari, hasilnya. kulitku jadi lembut, fleknya butuh waktu lama untuk hilang, dan jarang jadi jerawatan, efeknya lembut tapi bersih, puas banget pakai scrub ini dan aman dipakai setiap hari ... \ u00a0", suka betapa suka menggunakan scrub menggunakannya h ir hari hasilnya kulitku jadi lembut fleknya butuh waktu lama hilang jarang jadi jerawatan efeknya lembut bersih puas banget pakai scrub aman dipakai hari u a ,0,0,1,0
39,"Awalnya saya berjerawat parah, kurang lebih 1 bulan saya purging ... sampai di anjurkan teman saya, saya berhenti sking aja, saya lihat muka saya ... tapi saya tetap sabar karena saya baca review yang dulu kebanyakan saya alami membersihkan sebelum melihat hasilnya ... dan smpe Sudah sekitar 4 bulan sejak saya menggunakan wajah saya. Saya jauh lebih baik. Jerawat sudah kabur, hanya bekas luka yang tersisa .. kulit terasa kenyal, dan lebih cerah .. bagi saya, saya harus membeli kembali Fte.",awalnya berjerawat parah kurang lebih bulan purging s ai anjurkan teman berhenti sking lihat muka tetap sabar baca review dulu kebanyakan alami membersihkan melihat hasilnya smpe bulan sejak menggunakan wajah jauh lebih baik jerawat kabur bekas luka tersisa kulit rasanya kenyal lebih cerah membeli fte ,0,0,1,0
40,jago banget untuk menghilangkan kotoran (bakiak) dan kulit mati .. aromanya juga enak .. harganya terjangkau jadi tidak aman dipakai banyak .. sayangnya kemasannya kurang menarik dan di saya efek pemutihnya tidak terasa .,jago banget menghilangkan kotoran bakiak kulit mati aromanya enak harganya terjangkau jadi tidak aman dipakai banyak sayangnya kemasannya kurang menarik efek pemutihnya tidak rasanya ,1,-1,0,1
41,"toner favorit saya dari kiehl's !! Saya sangat suka dengan wangi calendulanya, dan pas saya pakai muka terasa sejuk menyejukkan, kalem, haha ??cocok banget dengan kulit sensitif dan agak berminyak, seperti milik saya. Kebetulan saya juga menggunakan facial wash calendula jadi toner ini benar-benar pelengkap, hehehe",toner favorit kiehl sangat suka wangi calendulanya pas pakai muka rasanya sejuk menyejukkan kalem cocok banget kulit sensitif berminyak milik kebetulan menggunakan facial wash calendula jadi toner benar benar pelengkap ,0,0,1,0
42,"harganya mahal, sudah naik sekarang sob .. bulan lalu beli di toko sebelah udah 42rb. Saya suka karena bikin lembab dan cepat meresap ke kulit, selebihnya nampak normal seperti varian vaseline lainnya. acara yang mencerahkan, mungkin 30%, masalahnya, saya tidak merasa kulit saya semakin cerah, normal saja. membeli kembali? mungkin pengen cari lotion yang bener-bener mencerahkan masalah biar nggak kalah mukanya hahaha",harganya mahal naik sekarang sob bulan lalu beli toko sebelah ribu suka membuat lembab cepat meresap kulit selebihnya normal varian vaseline lainnya acara mencerahkan mungkin masalahnya tidak merasa kulit semakin cerah normal membeli mungkin cari lotion bener bener mencerahkan masalah tidak kalah mukanya ,-1,0,0,0
43,"Saya juga kurang cocok menggunakan FTE ini :( walaupun dengan begitu banyak review positif, saya memiliki banyak harapan untuk produk ini. Tapi sayangnya malah membuat saya berjerawat di bagian dalam yang sangat sakit. Saya akhirnya berhenti menggunakannya setelah minggu.", kurang cocok menggunakan fte walaupun banyak review positif memiliki banyak harapan produk sayangnya malah membuat berjerawat bagian sangat sakit akhirnya berhenti menggunakannya minggu ,0,0,-1,0
