,review_text,review_text_pre,price,packaging,product,aroma
18,"awalnya ragu untuk pake scrub karena takut bikin muka kering. sempet cobain di counter clinique, ternyata tekstur scrubnya gak terlalu kasar makanya aman dipakai tiap hari. lembut di muka, berhasil angkat kulit2 mati. tapi harganya lumayan mahal juga ya untuk scrub.",awal ragu untuk pakai scrub karena takut buat muka kering sempat coba di counter clinique nyata tekstur scrubnya tidak terlalu kasar makanya aman pakai tiap hari lembut di muka hasil angkat kulit mati tapi harga lumayan mahal juga ya untuk scrub ,-1,0,0,0
19,"beli sekitar sebulan yang lalu jujur aja pertama kali beli sih dan baru pake sekitar empat kali make ini biasanya pagi pagi sebelum mandi, pas mandi sekalian di cuci, abis mandi kerasa banget kulit jadi kenyal dan halus lus lus!! enak banget!! aku selama ini nyoba ga aku cairin dan emang kasar banget sih, tapi tetep suka! baunya pun enak. jujur ngerasa cocok banget sih sama produk ini repurchase? iya tapi mungkin suatu hari ya karena ini produknya masih banyak banget :))  ",beli sekitar bulan yang lalu jujur saja pertama kali beli sih dan baru pakai sekitar empat kali make ini biasa pagi pagi belum mandi pas mandi sekali di cuci habis mandi rasa banget kulit jadi kenyal dan halus lus lus enak banget saya lama ini coba tidak saya cairin dan memang kasar banget sih tapi tetap suka aroma pun enak jujur ngerasa cocok banget sih sama produk ini repurchase iya tapi mungkin suatu hari ya karena ini produk masih banyak banget ,0,0,1,1
20,"sariayu white aromatic pembersih all-in-one ini yang saya pilih karena; pertama, saya nih udah ngefans banget sama produk-produk sariayu dari mulai rangkaian perawatan dan make up; kedua, karena harganya murah meriah banget jadi patut untuk dicoba. hasilnya sih bagus ya, meskipun memang kadar alkoholnya kayaknya lumayan tinggi, tapi abis pake ini kulit berasa segar. biar gak berasa kering ya aku biasanya tumpuk lg pake toner dan night cream",sariayu white aromatic bersih all in one ini yang saya pilih karena pertama saya nih sudah ngefans banget sama produk produk sariayu dari mulai rangkai awat dan make up dua karena harga murah riah banget jadi patut untuk coba hasil sih bagus ya meski memang kadar alkohol seperti lumayan tinggi tapi habis pakai ini kulit rasa segar agar tidak rasa kering ya saya biasa tumpuk lagi pakai toner dan night cream,1,0,1,0
21,"cinta banget sama lipstick yg satu ini. saking cinta nya sll aju bawa di beautycase. teksturenya cocok banget di bibir aq, cair tp gag bikin ky berminyak gt. creamy n gag kering di bibir aq. sangat efektif banget krn gag harus make lipbalm dulu. jadi cocok utk di bawa2. kemasannya bagus n harganya masih terjangkau laah",cinta banget sama lipstick yg satu ini saking cinta nya sll aju bawa di beautycase teksturenya cocok banget di bibir saya cair tapi tidak buat ky minyak creamy dan tidak kering di bibir saya sangat efektif banget karena tidak harus make lipbalm dulu jadi cocok untuk di bawa kemas bagus dan harga masih jangkau laah,1,1,1,0
22,produk sungguh praktis karena ada mosituriser dan spf protection. kulit tidak kering karena menggadung moisturiser. untuk efek mencerahkan saya rasa tidak terlalu signifikan efeknya. harga? mahal pastinya. tapi pasti akan repurchase.,produk sungguh praktis karena ada mosituriser dan spf protection kulit tidak kering karena gadung moisturiser untuk efek cerah saya rasa tidak terlalu signifikan efek harga mahal pasti tapi pasti akan repurchase ,-1,0,1,0
23,"salah satu produk cheap but great yang legendaris. salah satu toner yang dikategorikan oleh dermatologis ku aman. meskipun nggak terlalu ada perubahan signifikan jangka panjang(misal mencerahkan atau mengatasi jerawat),  it works great as toner tho, kulit selalu segar dan adem setelah pakai ini, dan pori-pori mengecil meskipun temporary. baunya juga segar dan harganya murah banget.",salah satu produk cheap but great yang legendaris salah satu toner yang kategori oleh dermatolog ku aman meski tidak terlalu ada ubah signifikan jangka panjang misal cerah atau atas jerawat it works great as toner tho kulit selalu segar dan adem telah pakai ini dan pori pori kecil meski temporary aroma juga segar dan harga murah banget ,1,0,1,1
24,"aku suka missha fte ini karena kulit jadi cerah, kenyal dan moist. biasanya cuma pake 2 tetes aja di telapak tangan dan langsung oles ke muka. harus tunggu beberapa menit sih biar nyerap sempurna, soalnya agak lengket pas abis dipake.  sayangnya kalo dosisnya lebih dari 2 tetes itu jadi jerawatan di aku.",saya suka missha fte ini karena kulit jadi cerah kenyal dan moist biasa cuma pakai tetes saja di telapak tangan dan langsung oles ke muka harus tunggu beberapa menit sih agar serap sempurna soal agak lengket pas habis pakai sayang kalau dosis lebih dari tetes itu jadi jerawat di saya ,0,0,1,0
25,"suncreen favorit, water basednya bikin ga lengket, cepat menyerap, bisa dipake seluruh badan *tapi sayang* dan irit! serius. beli sebotol bs dipake 5bulanan klo dipake wajah aja. harganya murah!! ini udh mau botol ketiga.",suncreen favorit water basednya buat tidak lengket cepat serap bisa pakai seluruh badan tapi sayang dan irit serius beli botol bs pakai bulan kalau pakai wajah saja harga murah ini sudah mau botol tiga ,1,0,1,0
26,"aku sangat bersyukur udah nemuin skin care yang pas untuk kulit ku dan rata-rata dari brand laneige,salah satu nya itu white plus renew original essence ini..bikin wajah ku halus,lembut,dan lebih cerahan dari awal pemakaian sampao sekarang ga bikin breakout..minus nya harga nya lumayan mahal dan di kota ku blom ada konter nya,tapi tetap bakalan repuchase terus..",saya sangat syukur sudah nemuin skin care yang pas untuk kulit ku dan rata rata dari brand laneige salah satu nya itu white plus renew original essence ini buat wajah ku halus lembut dan lebih cerah dari awal pakai s ao sekarang tidak buat breakout minus nya harga nya lumayan mahal dan di kota ku blom ada konter nya tapi tetap bakal repuchase terus ,-1,0,1,0
27,"sunblock wardah ini bertekstur gel putih,lengket dan berminyak.menyebabkan kulit saya yang kombinasi ini semakin berminyak,kusam dan berkomedo. sunblock ini berbau gel aloe vera yang cukup menyengat.di siang hari sunblock ini tidak dapat melindungi kulit saya yang sangat sensitif,masih menyebabkan perih dan memerah,make up cepat meleleh. untuk produk ini saya tidak akan membelinya kembali.",sunblock wardah ini tekstur gel putih lengket dan minyak sebab kulit saya yang kombinasi ini makin minyak kusam dan berkomedo sunblock ini bau gel aloe vera yang cukup sengat di siang hari sunblock ini tidak dapat lindung kulit saya yang sangat sensitif masih sebab perih dan merah make up cepat leleh untuk produk ini saya tidak akan bel kembali ,0,0,-1,-1
28,"penyegar ini enak dipake, kalo dipake adem2 seger semriwing gitu. cocok di aku, ngga bikin break out atau nambah jerawat. ngga bikin kulit kering atau berasa ketarik juga, bisa bersihin sisa makeup dgn tuntas. wanginya pun enak. murah banget dan gampang di dpt",segar ini enak pakai kalau pakai adem segar semriwing gitu cocok di saya tidak buat break out atau nambah jerawat tidak buat kulit kering atau rasa tarik juga bisa bersihin sisa makeup dengan tuntas wangi pun enak murah banget dan tidak ang di dapat,1,0,1,1
29,bb cream buatan lokal yang pertama aku coba. (+) harganya murah dibanding bb cream buatan korea (+) teskturnya ringan untuk pemakaian sehari-hari (+) mudah didapat (-) tidak mengcover noda-noda di wajah (-) wajahku terlihat lebih berminyak dengan produk ini (-) tidak ada spfnya (-) daya tahan sampai 2 jam saja,bb cream buat lokal yang pertama saya coba harga murah banding bb cream buat korea teskturnya ringan untuk pakai hari hari mudah dapat tidak mengcover noda noda di wajah wajah lihat lebih minyak dengan produk ini tidak ada spfnya daya tahan s ai jam saja,1,0,0,0
30,"the best toner ever..udah pake beberapa macam skin care tapi pori tetep aja gede, setelah coba ini di hari ketiga voila.!! ppori-poriku mengecil, ga bikin breakout dan ga bikin kulit kering walaupun ga pake hydrating toner setelahnya..i love it",the best toner ever sudah pakai beberapa macam skin care tapi pori tetap saja besar telah coba ini di hari tiga voila ppori pori kecil tidak buat breakout dan tidak buat kulit kering walaupun tidak pakai hydrating toner telah i love it,0,0,1,0
31,"beli toner ini karena satu-satunya toner viva yang ga ada alkoholnya. harganya murah banget cuma 5ribu tapi nyari yang greentea ini susyaah banget. toner ini cocok banget di gue, malah bisa mengurangi jerawat gue yang lagi banyak2nya saat ituini toner viva favorit gue karena no alcohol makanya gue suka banget. wanginya cukup enak, harganya murah meriah euy dan nyarinya susah banget yang greentea ini suka abis terus dimana-mana. ga bikin breakout dan toner ini bisa ngurangin jerawat gue",beli toner ini karena satu satu toner viva yang tidak ada alkohol harga murah banget cuma ribu tapi cari yang greentea ini susyaah banget toner ini cocok banget di saya malah bisa kurang jerawat saya yang lagi banyak nya saat ituini toner viva favorit saya karena no alcohol makanya saya suka banget wangi cukup enak harga murah riah euy dan nyarinya susah banget yang greentea ini suka habis terus mana mana tidak buat breakout dan toner ini bisa ngurangin jerawat saya,1,0,1,1
32,ini review aku tentang bbc ini: + harga murah + mudah didapat + shade warna no. 2 masuk ke kulitku + ga bikin breakout + ringan - coverage kurang - baru dipakai sebentar muka udah kayak kilang minyak - cepet luntur,ini review saya tentang bbc ini harga murah mudah dapat shade warna no masuk ke kulit tidak buat breakout ringan coverage kurang baru pakai sebentar muka sudah seperti kilang minyak cepat luntur,1,0,0,0
33,"nope..it doesn't work for me nor my mother..i have small little flek and my mom has a pretty big one...sudah habis satu botol tidak berkurang atau memudar sama sekali dibagian fleknya.. aku pakai lebih untuk mencerahkan dan memudarkan flek kecil di pipi, tapi ternyata ga terasa ada perubahan sama sekali.. tapi bila dipakai sebagai moisturiser cukup enak, karena tidak lengket juga tidak membuat timbul jerawat di kulit sensitive aku.",nope it does not work for me nor my mother i have small little flek and my mom has a pretty big one sudah habis satu botol tidak kurang atau pudar sama sekali bagi fleknya saya pakai lebih untuk cerah dan pudar flek kecil di pipi tapi nyata tidak rasa ada ubah sama sekali tapi bila pakai bagai moisturiser cukup enak karena tidak lengket juga tidak buat timbul jerawat di kulit sensitive saya ,0,0,-1,0
34,"peeling cream pertama yang ku coba setelah dapet recommend dari temen. ternyata bener bisa banget ngangkat kulit mati, kotoran2 di permukaan kulit! setelah pemakaian, kulit wajah terasa lembut, bersih, tekstur lebih halus. lebih senengnya lagi karna harganya super terjangkau dan gampang ditemuin dimana-mana. alternatif banget kalo ga peeling di dokter atau beauty clinic hehe. tapi sekarang lagi ga pake dulu karna lagi jerawatan dan bruntusan, kata dokter pun kulitku jadi tipis jadi untuk sementara stop peeling dulu. mungkin nanti kalo jerawat udah sembuh, kulit udah kembali sehat dan ""tebel""an, bakal pake lagi ;)",peeling cream pertama yang ku coba telah dapat recommend dari temen nyata bener bisa banget ngangkat kulit mati kotor di muka kulit telah pakai kulit wajah rasa lembut bersih tekstur lebih halus lebih neng lagi karena harga super jangkau dan tidak ang ditemuin mana mana a ernatif banget kalau tidak peeling di dokter atau beauty clinic hehe tapi sekarang lagi tidak pakai dulu karena lagi jerawat dan beruntus kata dokter pun kulit jadi tipis jadi untuk sementara stop peeling dulu mungkin nanti kalau jerawat sudah sembuh kulit sudah kembali sehat dan tebel an akan pakai lagi ,1,0,0,0
35,sejauh aku pake body scrub citra ini sih enak enak aja yaa.. baunya juga wangi n awettt... ga bikin kulitku kering n daki jadi kerasa keangkat semuaaaa.. :) sensasi setelahnya tuh licinnnn bgt tapiinya mayan bikin risihh,jauh saya pakai body scrub citra ini sih enak enak saja ya aroma juga wangi dan awet tidak buat kulit kering dan daki jadi rasa angkat semuaaaa sensasi telah tuh licin b tapi mayan buat risih,0,0,0,1
36,selalu pake air mawar ini untuk campuran masker dari dulu sampe sekarang ..  wanginya soft banget bikin kulit terasa seger ..  ini air mawar andalan banget dari jaman nyokap gw dulu.. harganya murah dan mudah dicari dimana2,selalu pakai air mawar ini untuk c uran masker dari dulu s e sekarang wangi soft banget buat kulit rasa segar ini air mawar andal banget dari jaman ibu saya dulu harga murah dan mudah cari mana ,1,0,1,1
37,"scrubnya halus dan enak dipakai, tidak menimbulkan rasa perih karena tergores. namun agak cepat kering ya, jadi kesannya kita awalnya enak agak cair beberapa detik kemudian kayak kita &quot;mbolot&quot;, tapi hasil akhirnya memuaskan, kulit halus, kulit mati terangkat dan berasa bersih dan tentunya cerah booookkk.",scrubnya halus dan enak pakai tidak timbul rasa perih karena gores namun agak cepat kering ya jadi kesan kita awal enak agak cair beberapa detik kemudian seperti kita mbolot tapi hasil akhir muas kulit halus kulit mati angkat dan rasa bersih dan tentu cerah booookkk ,0,0,0,0
38,"suka suka suka bgt pake scrub ini, aku pake hampir tiap hari, hasil.y kulit jd lembut, noda wajah lama lama hilang, n jd jarang jerawatan, efek.y itu lembut tp bersih, puas bgt pake scrub ini dan aman2 aj tuh dpake tiap hari...\u00a0",suka suka suka b pakai scrub ini saya pakai h ir tiap hari hasil y kulit jadi lembut noda wajah lama lama hilang dan jadi jarang jerawat efek y itu lembut tapi bersih puas b pakai scrub ini dan aman aj tuh dpake tiap hari u a ,0,0,1,0
39,"awal2 pke fte ini jerawatan parah, sekitar 1 bulan ak ngalamin purging.. sampe temen2 ngusulin d stop aja sking kasiannya liat muka aku.. tapi ak ttp sabar soalnya baca2 review yg make fte kebanyakan hrus ngalamin purging dlu baru kliatan hasilnya.. dan smpe skrg udh skitar 4 bulan ak pake kondisi muka aku jauhhhh lebih oke.. jerawat udh kabur, tinggal bekas2 nya aja.. kulit juga berasa kenyal, dan lebih cerah.. pkoknya bagi aku wajib deh repurchase fte.",awal pakai fte ini jerawat parah sekitar bulan saya alami purging s e temen ngusulin d stop saja sking kasi liat muka saya tapi saya ttp sabar soal baca review yg make fte banyak hrus alami purging dulu baru kliatan hasil dan smpe sekarang sudah skitar bulan saya pakai kondisi muka saya jauhhhh lebih ok jerawat sudah kabur tinggal bekas nya saja kulit juga rasa kenyal dan lebih cerah pkoknya bagi saya wajib deh repurchase fte ,0,0,1,0
40,juara banget untuk mengangkat kotoran (daki) dan kulit mati.. wanginya juga enak.. harganya terjangkau jadi ga eman buat pakai banyak-banyak.. sayang kemasannya kurang menarik dan di aku efek memutihkannya tidak terasa.,juara banget untuk angkat kotor daki dan kulit mati wangi juga enak harga jangkau jadi tidak eman buat pakai banyak banyak sayang kemas kurang tarik dan di saya efek mutih tidak rasa ,1,-1,0,1
